9,36.4173611111,37.2878225321,37.8959085471,38.6139967387,39.3314049169,39.6488215037,42.7,42.3781023311,42.1905730556,41.8715595178,42.0150557244,42.0519901126,42.0276730059,41.0194050688,40.3058840351,38.7556367835,36.5028063454,35.0671402467,34.0159333421,32.8774840521,32.1122598127,31.8050803147,31.2230745023,30.9949512776,31.0251011197,30.7067778158,30.3272254286,30.5508412202,31.3428270363,32.219936902,33.1172875056,33.9522046899,34.9701675928,35.9956645224,36.8407970332,37.4655402024,37.9197523143,38.1896834571,38.5542951192,38.928665695,39.2204868436,39.4851755573,39.6657201981,39.7705922781,39.8764762123,40.0193829479,40.1306112338,40.2752884366,40.3562538266,40.3875746564,40.4627156229,40.6124491767,40.681937689,40.8230551695,41.1263981987,41.1584173321,41.2611966085,41.3366768094,41.5071884858,41.6165820217,41.6245841854,41.6139460172,39.6395023751,38.5598757681,36.4488091411,35.3381792306,34.5770395764,33.9501073273,33.6322125921,33.5357474973,33.6868889765,34.3666646339,35.0046184721,35.3177551835,35.6940883397,36.0653086156,36.2180631499,36.8548002078,37.41998061,37.8201461888,38.3805543056,38.8902777114,39.2496932687,39.9578596433,40.2548721162,40.2791320663,40.5432461769,40.7509669448,40.9322443217,41.3007036703,41.5397342047,41.610125824,42.0279422875,42.2328575583,42.2468355222,42.472250964
10,36.4576388889,37.7641776409,38.4289371216,39.6934986535,40.5920561233,40.9107906907,45.4,44.1808971658,43.4784053312,43.2205518449,43.3621208994,43.3601265868,43.2258020729,41.9325770763,40.9508895389,39.3520071377,35.6192097843,33.5455339154,32.4474299004,31.2800244289,30.6440182673,30.4766638432,29.9388547479,29.7033167442,29.7858788726,29.5954483208,29.4476331958,29.7271536341,31.1582552829,32.7589096218,33.7725696028,34.6351058981,35.9332845118,36.8195975877,37.5827056297,38.3753649104,39.116744674,39.3996363367,39.7327421899,39.9470991801,40.1205997166,40.3835760195,40.5415301714,40.600965757,40.861450579,40.9169902615,40.9944332636,41.2032154654,41.2393483057,41.2272342344,41.4194229633,41.5393732106,41.567465712,41.8215042024,42.0935160208,42.0722195011,42.2340748836,42.3113370901,42.3737265322,42.6028773046,42.6293241224,42.4840712723,39.7511375747,37.8420633925,35.855631812,34.3502666822,33.5599244659,32.9000650601,32.4094783546,32.4151357546,32.7216651486,33.9301794811,34.8812229199,35.5291957148,36.0453411643,36.422558084,36.630684659,37.5550101754,38.2360596749,38.7305028274,39.3364383962,39.8456889854,40.2868804785,41.0388704619,41.312980586,41.2892635723,41.587566378,41.8439641305,41.8702834225,42.2177948086,42.4322391583,42.5297172437,43.0260107678,43.1562219978,43.1518268425,43.529049692
11,37.1625,37.2307709295,38.3838376768,39.8642539328,40.3743910586,40.5985360062,40.94779627,41.2721816601,41.319960124,41.7858495241,41.9951849348,42.1953400966,42.2542876486,42.1026319758,40.2810200127,38.1656346857,36.0515913196,33.7143932806,32.7169405577,32.5519818077,32.3900691352,32.423715028,32.6833506008,32.4215038242,32.4173833326,32.640016132,32.9566304168,33.4649195209,33.9513479899,34.8655795957,35.4952465094,36.2313927283,36.6732383884,37.1947625125,37.548976496,38.0885508652,38.7326493271,38.9831000494,39.1474055084,39.2630582099,39.4567236615,39.7037160842,39.8395115217,39.9151421571,40.1253618292,40.2360622306,40.3043292555,40.3594847321,40.4227596916,40.4818044343,40.5260457488,40.6189777993,40.8397993947,40.9040998476,40.8645454845,40.9582768936,40.9852194769,41.0172023248,41.0081658681,41.2641069712,41.3254280942,41.2295210576,39.8080765203,37.1980745154,36.0443047066,35.5596822062,35.4352048037,35.1144913604,35.1088388042,35.4207783883,35.7068881301,36.3331611752,36.8503913746,37.2336014613,37.8438161667,37.9438382401,37.9875010788,38.3818000282,38.5085078452,38.6751967195,39.055676824,39.2369258834,39.7545437906,40.1786890502,40.426938212,40.5189642639,40.4817225676,40.5884360113,40.8807676726,41.0137905599,41.2846845443,41.5835192565,41.6556824313,41.8817637506,42.0711372616,42.048099631
12,35.4652777778,35.5828039701,35.9685582118,36.558797293,38.9420999542,39.111357883,39.0762338721,40.4006761382,40.8528451722,40.3907847471,40.1669393286,40.5744062948,40.6173817038,40.2397334149,39.1785211122,38.1169405192,37.1642808971,35.7134129449,35.0530961614,33.854977923,32.6687224918,32.485607995,32.1057081778,31.9497295561,31.3751660126,31.2451507538,31.1231310525,30.893608172,31.8091770287,32.2028866905,32.839738282,34.6240582563,34.7940236317,35.21569268,37.1121635793,38.0361752196,37.9965208823,37.7560730593,37.743890454,37.783772835,38.5676305047,38.4869803619,38.480254973,38.7645351229,38.6245516876,38.4959342602,39.0662413547,39.0556824035,38.9142235867,39.1897935946,39.1597806604,39.0096661278,39.3873297982,39.2674742384,39.8043873645,39.6235886187,39.5939899479,40.1259711492,39.9898571264,39.8462262404,40.08456037,39.7593569737,38.6520880905,38.1426367118,37.2865555844,36.3217159569,35.5257016955,34.8139172944,34.486013694,34.4755798221,34.3522624891,34.5626217711,35.6587830735,35.649254327,35.741531698,36.4674440524,36.3152652004,36.4285480445,37.6871418963,37.6148217098,37.7016069642,39.0487542415,38.8315186489,38.8795706556,38.9463388774,39.576072765,39.4475798174,40.0485503903,39.9047105886,39.8089280726,40.4665737398,40.2845123883,40.8789471509,40.7467665365,40.5680722217,41.3475032379
13,37.2680555556,37.2300824702,37.1931893506,44.0,42.8711835822,42.2303985833,41.6631661231,44.5,43.5243162039,42.7013309601,44.2,43.2579410859,42.645611315,41.1,40.8064700527,40.5402332335,39.4,39.1662531443,38.9147311364,36.4,36.4950787291,35.6,35.7168428743,35.7830949051,35.0,34.5730375916,34.3413554878,36.6,36.1826383643,35.8745868252,41.1,40.0521010276,39.2103227179,44.8,43.2371408964,42.5818777213,41.1,40.6752767917,40.2757051444,42.9,42.0777630298,41.3764106137,42.3,41.5606914729,40.9458463101,43.0,42.1466511363,41.591586072,42.7,41.989769902,41.3730881185,42.7,41.9618894005,43.8,42.8721948912,42.0941360302,44.1,43.2400650135,42.4905317605,43.3,42.5166061887,41.852456103,43.5,42.5528705686,41.698067918,40.6,39.9004896664,39.3578860724,39.8,39.2764777654,38.8438390069,41.4,40.6343787659,39.8089335036,41.8,40.8936950077,40.1780278078,43.7,42.570415466,41.6472319993,45.9,44.4587056331,43.2699430502,42.7,41.8354518771,41.5989109006,43.7,43.0515925322,42.4693895581,44.6,43.6980687672,44.8,43.8232156883,43.0234557584,45.8,44.6809022231
14,35.2215277778,35.1737582059,35.1373801627,39.1,39.1406580532,38.696149984,38.3902747917,38.2133155149,39.4850777164,39.022439213,38.7280221408,39.3309339179,39.5576940523,39.2103702336,38.4565506155,37.6868548907,37.4025950459,35.9147274772,36.064467218,33.9340516187,33.0142178044,33.1700717316,32.8833884507,33.006769953,32.9118781492,32.5973129065,32.4477488475,31.4783870675,32.5615804498,32.5065372013,32.6459145145,34.9660169503,34.6763611715,34.6229119645,37.1507990417,38.6739221637,38.2810011969,37.5952609294,37.3419371511,37.1575235851,38.2358701055,37.9028040618,37.9446732806,38.2859417184,37.9304352433,37.6180517988,38.4595104977,38.1630880919,37.8994727626,38.3405710335,38.4873082759,38.153586915,38.6633478746,38.3470977018,39.0853083398,38.6486733864,38.3655402667,39.1875900123,39.164143879,38.7790107585,39.0668594659,38.6746622187,37.7960566389,37.5815729148,37.3361810957,37.2588875973,36.8277065408,35.5639763867,35.4861749669,35.8240773981,35.6194236204,35.5505602724,36.6712906601,36.3916912246,36.1816832559,37.0524175269,36.4915914511,36.3472288251,37.6155081678,37.2620372517,37.0925179241,38.987109659,38.2864843585,38.0274148312,37.8367782761,39.1947837884,38.9726839216,39.7857447806,39.4313568803,39.1118752422,39.9515692173,39.564504549,40.8234413044,40.2821399142,39.8234090911,40.9838452216
15,33.1881944444,34.6564748543,34.8191627989,35.3014880678,36.5326135561,36.7490876591,37.3557418906,37.4951007391,37.924033864,37.6531225248,37.928335964,38.0497880873,38.3714127554,36.6320361556,36.0428398462,35.0226743386,32.857434641,31.3074022877,30.8658660284,29.1512138758,28.7659523923,28.8557334229,28.1191374222,28.1154203684,27.4032002541,27.4614723681,26.9136293701,27.1090625445,27.9267427946,29.2215142645,29.6894124722,30.8304945043,31.6840236174,32.3341415156,33.4609529516,35.2225203168,35.6600156334,35.4189410643,35.4325325693,35.7187393027,36.0721901653,35.9665086191,36.3313494265,36.3956133532,36.221349079,36.422807687,36.6497553855,36.7297505651,36.7911301673,36.8370253507,36.8938829774,37.1493204181,37.2219820517,37.0458595462,37.7870534482,37.4931159031,37.491881358,37.7086821748,38.2313046439,37.9016691596,37.8507985359,37.8119080178,36.9708093105,35.4438199158,31.8975425587,31.6608512679,31.56925798,30.6409950437,30.8937987981,31.2945178943,31.7634008355,31.954149389,32.6545656616,32.2078775198,32.5553507626,33.0967218448,32.9361182561,33.162994516,33.7124731372,34.24551738,34.453605345,35.328077636,35.7144977055,35.9672325794,36.0184858467,37.2407939794,37.7088819144,37.890700621,37.9952464192,38.3187419904,38.4876111038,38.2778473354,39.2796601561,39.2117542768,38.9013988051,39.202934126
16,35.2777777778,35.731700979,36.965225162,37.4631845114,39.0127175366,39.4764928112,39.6089648794,39.9897380461,40.5530089183,40.3326790377,40.3237868802,40.8525529233,41.0083547351,40.2562095159,39.1123458297,35.6328809783,34.4973160181,33.6652013679,32.8545146043,32.52704039,31.7934893085,31.3504918271,30.9486847189,31.000754894,29.4675122913,29.5072038582,29.4802074468,30.4333073609,31.3237592021,32.0410880817,32.603274256,34.7365868093,35.1637930761,35.4674841934,36.9116206328,38.5302369211,38.6995287941,38.2783143953,38.1532911684,38.1527248392,38.6976263162,38.8686928655,38.7630450862,38.8933188717,38.7184811136,38.7763733954,39.1712516074,39.3332627018,39.4063463983,39.5325788089,39.3042279981,39.2038848041,39.7684322579,39.6072642992,40.1328366622,40.2274705277,40.2333077992,40.5354781376,40.468315408,40.5463536277,40.5544143768,40.3301376873,36.8531772837,36.1332646118,34.67010094,33.7831118321,33.6055722071,33.468834223,33.3834956722,33.7121707008,34.0173975669,35.0818753865,35.9829870955,35.5830966973,35.4546733117,35.9970159367,36.0203480659,36.7360110083,37.7152273892,37.8141334869,38.1135290709,39.1276716937,39.1673001706,39.1298731866,39.3381611085,39.8743378713,39.9335262929,40.3564893809,40.6449042985,40.5777686636,40.9621374825,41.2095714828,41.5106622721,41.2832136926,41.352263479,41.7946900021
17,36.9,35.929165058,35.6449515846,35.2427123995,34.884244139,37.9,37.440863404,36.9772087964,36.5729226099,38.4,37.8862183927,37.5102529529,31.7,32.0494618986,31.1524257169,19.6,20.6513493959,20.5826018337,17.8,18.6784473071,19.3339545345,17.5,18.5457797002,19.3612823913,17.3,18.4141845695,19.4819379236,27.4,27.4830499623,27.5524104479,27.6070327165,32.6,32.2746499521,32.0040553287,35.1,34.663515783,34.3199760981,36.0,35.414558488,34.9017645058,36.3,35.8252533856,35.405912104,36.6,36.1012755756,35.6448715396,37.0,36.488874822,36.0279705911,37.5,36.9512720924,36.4482982707,38.5,37.8540689686,37.2840103526,39.0,38.2804072532,37.6944455392,39.1,38.3977076184,37.7976064236,21.6,23.1036880438,22.9836000494,18.9,19.8701655534,20.8565584714,19.3,20.5141705049,21.7366916422,28.1,28.3327583124,28.6710869555,27.3,27.7818535059,28.0798105788,33.7,33.3250485635,33.0055619826,35.1,34.6746363301,34.3549186065,37.5,36.9295556589,36.3608010221,38.3,37.5843873861,37.0831976301,39.0,38.3031279125,37.8868061338,40.1,39.4020365322,38.8907023879,40.9,40.1223304902
18,30.8055555556,37.5,36.9755491321,36.3956342579,36.0218641749,35.7418188252,38.4,37.9139034925,37.5464108867,37.3477667375,39.0,38.5968135079,38.2116519355,36.9968996682,22.8,25.1779911546,25.1125368167,19.9,20.8689214481,21.3730674658,19.0,20.3179143394,21.0394139442,18.8,20.2669800832,21.0119827312,24.0,24.0164978617,25.4889013261,26.5136450297,31.1,30.7268233653,31.2840757534,31.622621984,35.2,35.0522514787,34.9139189374,35.8,35.5327404306,35.248447779,36.7,36.389626685,36.0847252563,35.8566693192,37.0,36.5426097333,36.258761895,37.4,36.9395807701,36.6348668309,36.6172115789,38.6,37.8910949786,37.6770949627,39.5,38.6200873302,38.251292258,37.9596055915,40.1,39.3325926657,38.7171331776,24.0,25.4111031819,25.0555927668,21.1,22.0024998779,22.9186183167,21.9,22.9132935567,23.9924236658,29.9,29.9771837047,30.2544587536,28.8,29.2675551785,29.5595935404,33.6,33.5504618711,33.517795525,35.2,35.0414218547,34.9845846922,34.9687148896,37.7,37.1748159228,36.7413376464,36.7373942236,39.6,38.6834133588,38.3259486426,41.1,40.0161160179,39.609802366,41.8,40.6736396346,40.2294317209
19,31.0215277778,34.5392975426,35.7118219446,35.7249445657,35.921200427,35.582387746,37.1057340544,37.242946902,37.3984473854,37.0539362032,37.9856014788,37.9990651129,37.7203594121,34.2621137816,33.4507385699,30.6043023936,25.161858712,24.9642823548,23.7379029281,22.6141361239,22.8409578083,23.1693318997,22.392432556,22.8984806868,23.2068634638,21.4408881408,22.262444561,23.4861810873,27.7529170147,27.9853112196,28.4628936534,29.5885824274,32.0231285623,32.768212477,33.1297632905,34.9120922558,34.5741224047,34.3107229918,35.6571352723,35.3705033478,35.3646135763,36.1593548419,35.8039650837,35.6557188269,36.1682650114,36.2552866591,36.1363101166,36.719299216,36.4690441353,36.296925022,36.9229457672,36.8588637299,36.8933619245,37.7572872789,37.5243691021,37.3006842612,38.0316702555,37.8022499101,37.6027026098,38.4148721117,38.0091954725,37.5295929279,27.0189399871,27.3293116614,25.8999328329,24.1946547724,24.7597281493,25.3816964904,24.6885981962,25.521421801,26.0960474149,30.0256667099,30.4863169495,30.666667541,30.0266713191,30.3803881447,30.2510768796,33.6565632974,33.7557221896,33.5398959912,34.9580951645,35.1378986134,34.9010405487,37.1748607154,36.9286085256,36.424995757,37.2440786504,37.1482474054,37.6928745943,38.4050078515,38.2699001737,38.2146055632,39.2566831037,39.1932997138,38.9943691619,40.0476199645
20,37.6,36.5311773435,36.4510351394,36.1439322964,35.7657621356,38.9,38.4799823994,38.0363940727,37.6167645775,39.6,39.0690730415,38.702796361,32.0,32.6713279461,31.4878279074,22.4,23.1341070102,22.3540101913,18.3,19.224342968,19.8822944482,16.7,18.1749962321,19.2600800376,20.2938766439,16.7,18.4510353679,19.8755040287,25.4,26.0862043461,26.6295309164,30.4,30.6764957926,30.9072175235,31.1578368397,34.2,34.1333091312,33.969965457,35.6,35.2149102264,35.0563092356,36.5,36.1480047978,35.8755871756,37.0,36.5518034517,36.2525230503,37.3,36.8722308859,36.5827149051,38.2,37.6442638583,37.2735478871,39.9,39.0733609411,38.4121359708,37.9896869658,40.6,39.6827535049,39.0350574185,40.3,39.4153333076,37.6958843532,22.3,22.6762064839,23.0445708347,20.7,21.9984545463,22.9967896624,26.0,26.5222863025,27.3383736843,26.0,27.1703193254,28.0093979862,28.7,29.1351926732,29.8681366255,32.3,32.4350487067,32.7353744612,35.4,35.1744858512,35.2707274223,35.214540617,38.4,37.8033752857,37.4715885791,40.1,39.3417556222,38.9520812777,41.8,40.9235322453,40.3474072723,39.801985159,43.3
